"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"AD","AD","","","",1,*,"","","","","Base for all types and resources","Mailing and home or office addresses. A sequence of address parts, such as street or post office Box, city, postal code, country, etc.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"AD.buildingNumberSuffix.nullFlavor","AD.buildingNumberSuffix.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.buildingNumberSuffix.charset","AD.buildingNumberSuffix.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.buildingNumberSuffix.compression","AD.buildingNumberSuffix.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.buildingNumberSuffix.integrityCheck","AD.buildingNumberSuffix.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.buildingNumberSuffix.integrityCheckAlgorithm","AD.buildingNumberSuffix.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.buildingNumberSuffix.language","AD.buildingNumberSuffix.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.buildingNumberSuffix.mediaType","AD.buildingNumberSuffix.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.buildingNumberSuffix.representation","AD.buildingNumberSuffix.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.buildingNumberSuffix.data[x]","AD.buildingNumberSuffix.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.buildingNumberSuffix.reference","AD.buildingNumberSuffix.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.buildingNumberSuffix.thumbnail","AD.buildingNumberSuffix.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.buildingNumberSuffix.partType","AD.buildingNumberSuffix.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.buildingNumberSuffix.partType","AD.buildingNumberSuffix.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""BNS""/>","","","","",,,,,"",,,,"AD.buildingNumberSuffix.partType",0,1,"",""
"AD.postBox","AD.postBox","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","A numbered box located in a post station.","","","","","","","","","",,,,,"",,,,"AD.postBox",0,*,"",""
"AD.postBox.nullFlavor","AD.postBox.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.postBox.charset","AD.postBox.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.postBox.compression","AD.postBox.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.postBox.integrityCheck","AD.postBox.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.postBox.integrityCheckAlgorithm","AD.postBox.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.postBox.language","AD.postBox.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.postBox.mediaType","AD.postBox.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.postBox.representation","AD.postBox.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.postBox.data[x]","AD.postBox.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.postBox.reference","AD.postBox.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.postBox.thumbnail","AD.postBox.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.postBox.partType","AD.postBox.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.postBox.partType","AD.postBox.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""POB""/>","","","","",,,,,"",,,,"AD.postBox.partType",0,1,"",""
"AD.precinct","AD.precinct","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","A subsection of a municipality","","","","","","","","","",,,,,"",,,,"AD.precinct",0,*,"",""
"AD.precinct.nullFlavor","AD.precinct.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.precinct.charset","AD.precinct.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.precinct.compression","AD.precinct.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.precinct.integrityCheck","AD.precinct.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.precinct.integrityCheckAlgorithm","AD.precinct.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.precinct.language","AD.precinct.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.precinct.mediaType","AD.precinct.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.precinct.representation","AD.precinct.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.precinct.data[x]","AD.precinct.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.precinct.reference","AD.precinct.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.precinct.thumbnail","AD.precinct.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.precinct.partType","AD.precinct.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.precinct.partType","AD.precinct.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""PRE""/>","","","","",,,,,"",,,,"AD.precinct.partType",0,1,"",""
"AD.other","AD.other","","","",0,1,"","","","string {[]} {[]}
","","Textual representation of (part of) the address","","","","","","","","","",,,,,"",,,,"AD.other",0,1,"",""
"AD.useablePeriod[x]","AD.useablePeriod[x]","","","Useable Period",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/IVL-TS {[]} {[]}
http://hl7.org/fhir/cda/StructureDefinition/EIVL-TS {[]} {[]}http://hl7.org/fhir/cda/StructureDefinition/PIVL-TS {[]} {[]}http://hl7.org/fhir/cda/StructureDefinition/SXPR-TS {[]} {[]}","","A General Timing Specification (GTS) specifying the periods of time during which the address can be used. This is used to specify different addresses for different times of the week or year.","","","","","","","","","",,,,,"",,,,"AD.useablePeriod[x]",0,*,"",""
